device,config,model,query_id,dataset,warmup,ttft_ms,e2e_ms,t_retrieval_ms,t_prefill_ms,t_decode_ms,n_tokens,peak_rss_mb,t_query_start,t_query_end,energy_gross_j,energy_idle_subtracted_j,answer_text,retrieved_ids,is_mock,em,f1,faithfulness,accuracy_harmonic
desktop,exp1_baseline,gemma-2-2b-it,hotpot-86,hotpotqa,0,40.476,93.862,5.898,34.578,3.9426,8,10285.3,1783195745.3718512,1783195745.465795,9.7908,6.6498,2004,wiki-1172|wiki-1164|wiki-1167|wiki-1168|wiki-1173,0,0,0.0,1.0,0.0
desktop,exp1_baseline,gemma-2-2b-it,hotpot-87,hotpotqa,0,38.255,215.598,3.431,34.824,4.0642,39,10251.6,1783195745.5717394,1783195745.7874155,23.7715,16.5603,"Teide National Park is located in Tenerife (Canary Islands, Spain). Garajonay National Park is located in La Gomera, one of the Canary Islands (Spain).",wiki-1176|wiki-1175|wiki-1180|wiki-1174|wiki-1177,0,0,0.2308,1.0,0.375
desktop,exp1_baseline,gemma-2-2b-it,hotpot-88,hotpotqa,0,39.554,104.633,5.073,34.481,3.7936,13,10299.0,1783195745.9003043,1783195746.00502,11.5711,8.0699,The provided text does not contain the answer.,wiki-1189|wiki-1191|wiki-1186|wiki-1188|wiki-1187,0,0,0.0,0.1667,0.0
desktop,exp1_baseline,gemma-2-2b-it,hotpot-89,hotpotqa,0,51.829,106.104,3.302,48.527,3.9231,9,10260.7,1783195746.138918,1783195746.2451012,12.4882,8.9379,Cinematographer and film director.,wiki-1200|wiki-1203|wiki-11880|wiki-4720|wiki-1206,0,0,0.4,1.0,0.5714
desktop,exp1_baseline,gemma-2-2b-it,hotpot-90,hotpotqa,0,44.813,102.019,3.839,40.974,4.1832,5,10261.0,1783195746.384607,1783195746.4867058,12.0703,8.6566,The Conversation,wiki-1209|wiki-5772|wiki-1207|wiki-3623|wiki-2608,0,1,1.0,1.0,1.0
desktop,exp1_baseline,gemma-2-2b-it,hotpot-91,hotpotqa,0,38.334,82.371,3.535,34.799,3.75,5,10264.1,1783195746.5978727,1783195746.6803212,10.2121,7.4554,John Waters,wiki-1225|wiki-1218|wiki-1223|wiki-11410|wiki-1227,0,1,1.0,1.0,1.0
desktop,exp1_baseline,gemma-2-2b-it,hotpot-92,hotpotqa,0,41.153,128.131,3.854,37.299,3.8054,11,10261.3,1783195746.7951238,1783195746.923333,15.88,11.5933,"Flamingo Hotel in Las Vegas, Nevada.",wiki-1231|wiki-10776|wiki-1236|wiki-11896|wiki-1234,0,0,0.5455,1.0,0.7059
desktop,exp1_baseline,gemma-2-2b-it,hotpot-93,hotpotqa,0,51.134,94.719,3.372,47.762,3.9022,5,10224.9,1783195747.030988,1783195747.1257834,11.0836,7.9141,Yes.,wiki-1246|wiki-1249|wiki-1240|wiki-1239|wiki-7699,0,0,0.0,0.0,0.0
desktop,exp1_baseline,gemma-2-2b-it,hotpot-94,hotpotqa,0,41.161,85.8,4.294,36.867,4.4902,6,10298.1,1783195747.24067,1783195747.32655,9.9878,7.1164,March and April,wiki-1251|wiki-1257|wiki-1256|wiki-1255|wiki-1254,0,1,1.0,1.0,1.0
desktop,exp1_baseline,gemma-2-2b-it,hotpot-95,hotpotqa,0,50.498,97.607,3.138,47.36,4.5116,5,10282.0,1783195747.4526572,1783195747.5503447,11.2228,7.9566,Fairfax County,wiki-1264|wiki-1266|wiki-1265|wiki-1268|wiki-1269,0,1,1.0,1.0,1.0
desktop,exp1_baseline,gemma-2-2b-it,hotpot-96,hotpotqa,0,44.502,94.534,3.651,40.851,3.8894,7,10283.0,1783195747.6823204,1783195747.776932,10.1443,6.9809,Consumer foods.,wiki-1283|wiki-2610|wiki-6483|wiki-9875|wiki-4807,0,0,0.0,1.0,0.0
desktop,exp1_baseline,gemma-2-2b-it,hotpot-97,hotpotqa,0,41.237,95.907,3.718,37.519,3.8064,7,10273.0,1783195747.8811848,1783195747.9772336,10.2984,7.0869,Lev Yilmaz,wiki-1311|wiki-1308|wiki-17|wiki-2772|wiki-9772,0,0,0.5,0.5,0.5
desktop,exp1_baseline,gemma-2-2b-it,hotpot-98,hotpotqa,0,43.878,84.185,3.81,40.068,3.8083,4,10255.0,1783195748.0877945,1783195748.1720593,9.3491,6.5317,Rabat,wiki-1322|wiki-1314|wiki-5392|wiki-7667|wiki-2928,0,0,0.0,1.0,0.0
desktop,exp1_baseline,gemma-2-2b-it,hotpot-99,hotpotqa,0,38.156,81.148,4.997,33.159,3.8984,5,10316.3,1783195748.3285184,1783195748.4097536,9.0204,6.3042,Yes.,wiki-1326|wiki-1330|wiki-1325|wiki-1333|wiki-1332,0,0,0.0,0.0,0.0
