device,config,model,query_id,dataset,warmup,ttft_ms,e2e_ms,t_retrieval_ms,t_prefill_ms,t_decode_ms,n_tokens,peak_rss_mb,t_query_start,t_query_end,energy_gross_j,energy_idle_subtracted_j,answer_text,retrieved_ids,is_mock,em,f1,faithfulness,accuracy_harmonic
laptop,exp1_baseline,gemma-2-2b-it,hotpot-83,hotpotqa,0,5105.828,5388.787,10.203,5095.625,41.49,6,12184.6,1783116212.63784,1783116218.0265064,162.215,10.6286,Mondelez International,wiki-1130|wiki-1129|wiki-2610|wiki-4116|wiki-1123,0,0,0.8,1.0,0.8889
laptop,exp1_baseline,gemma-2-2b-it,hotpot-84,hotpotqa,0,3611.64,4039.447,12.491,3599.149,65.5367,6,12250.8,1783116218.3206522,1783116222.3600447,121.5978,7.9673,Monica Lewinsky,wiki-1139|wiki-1144|wiki-1138|wiki-1142|wiki-10282,0,1,1.0,1.0,1.0
laptop,exp1_baseline,gemma-2-2b-it,hotpot-85,hotpotqa,0,4234.674,4860.252,27.555,4207.119,50.521,12,12300.2,1783116222.6190045,1783116227.4791489,146.3049,9.5861,"April 1, 1949",wiki-1154|wiki-1147|wiki-5924|wiki-7006|wiki-1159,0,1,1.0,1.0,1.0
laptop,exp1_baseline,gemma-2-2b-it,hotpot-86,hotpotqa,0,3252.041,3624.195,20.325,3231.716,41.7657,8,12289.7,1783116227.7569983,1783116231.3813164,109.1028,7.1486,2004,wiki-1172|wiki-1164|wiki-1167|wiki-1168|wiki-1173,0,0,0.0,1.0,0.0
laptop,exp1_baseline,gemma-2-2b-it,hotpot-87,hotpotqa,0,3322.976,5298.131,28.153,3294.823,50.0698,39,12274.7,1783116231.6832652,1783116236.9812539,159.4854,10.4498,"Teide National Park is located in Tenerife (Canary Islands, Spain). Garajonay National Park is located in La Gomera, one of the Canary Islands (Spain).",wiki-1176|wiki-1175|wiki-1180|wiki-1174|wiki-1177,0,0,0.2308,1.0,0.375
laptop,exp1_baseline,gemma-2-2b-it,hotpot-88,hotpotqa,0,2952.996,3706.812,30.565,2922.431,56.1908,13,12253.4,1783116237.2431877,1783116240.9499583,111.5849,7.3112,The provided text does not contain the answer.,wiki-1189|wiki-1191|wiki-1186|wiki-1188|wiki-1187,0,0,0.0,0.1667,0.0
laptop,exp1_baseline,gemma-2-2b-it,hotpot-89,hotpotqa,0,3988.875,4465.248,30.51,3958.365,50.8618,9,12297.6,1783116241.1952295,1783116245.6604042,134.4152,8.8071,Cinematographer and film director.,wiki-1200|wiki-1203|wiki-11880|wiki-4720|wiki-1206,0,0,0.4,1.0,0.5714
laptop,exp1_baseline,gemma-2-2b-it,hotpot-90,hotpotqa,0,3779.735,4008.709,15.646,3764.089,39.484,5,12283.8,1783116245.934311,1783116249.942981,120.8774,8.1111,The Conversation,wiki-1209|wiki-5772|wiki-1207|wiki-3623|wiki-2608,0,1,1.0,1.0,1.0
laptop,exp1_baseline,gemma-2-2b-it,hotpot-91,hotpotqa,0,2516.204,2734.807,33.899,2482.305,37.9958,5,12259.4,1783116250.2288804,1783116252.9636877,82.8924,5.9607,John Waters,wiki-1225|wiki-1218|wiki-1223|wiki-11410|wiki-1227,0,1,1.0,1.0,1.0
laptop,exp1_baseline,gemma-2-2b-it,hotpot-92,hotpotqa,0,2720.653,3224.826,30.684,2689.969,44.417,11,12297.0,1783116253.214419,1783116256.4393587,98.2059,7.4864,"Flamingo Hotel in Las Vegas, Nevada.",wiki-1231|wiki-10776|wiki-1236|wiki-11896|wiki-1234,0,0,0.5455,1.0,0.7059
laptop,exp1_baseline,gemma-2-2b-it,hotpot-93,hotpotqa,0,4369.602,4620.731,24.555,4345.047,44.696,5,12265.1,1783116256.7109506,1783116261.3315907,140.7632,10.7818,Yes.,wiki-1246|wiki-1249|wiki-1240|wiki-1239|wiki-7699,0,0,0.0,0.0,0.0
laptop,exp1_baseline,gemma-2-2b-it,hotpot-94,hotpotqa,0,3289.914,3620.917,13.181,3276.733,49.8242,6,12236.9,1783116261.6326258,1783116265.2534826,110.3058,8.4489,March and April,wiki-1251|wiki-1257|wiki-1256|wiki-1255|wiki-1254,0,1,1.0,1.0,1.0
laptop,exp1_baseline,gemma-2-2b-it,hotpot-95,hotpotqa,0,4606.056,4820.234,25.845,4580.211,39.105,5,12278.2,1783116265.5436728,1783116270.3638265,146.8418,11.248,Fairfax County,wiki-1264|wiki-1266|wiki-1265|wiki-1268|wiki-1269,0,1,1.0,1.0,1.0
laptop,exp1_baseline,gemma-2-2b-it,hotpot-96,hotpotqa,0,3926.061,4305.069,7.288,3918.773,48.0303,7,12276.3,1783116270.6574526,1783116274.962448,131.6231,10.521,Consumer foods.,wiki-1283|wiki-2610|wiki-6483|wiki-9875|wiki-4807,0,0,0.0,1.0,0.0
laptop,exp1_baseline,gemma-2-2b-it,hotpot-97,hotpotqa,0,3229.039,3542.513,17.764,3211.275,40.2266,7,12245.7,1783116275.2429333,1783116278.7854524,108.3338,8.6806,Lev Yilmaz,wiki-1311|wiki-1308|wiki-17|wiki-2772|wiki-9772,0,0,0.5,0.5,0.5
laptop,exp1_baseline,gemma-2-2b-it,hotpot-98,hotpotqa,0,3338.972,3551.639,56.191,3282.781,48.7458,4,12289.0,1783116279.0543604,1783116282.605986,108.6123,8.7029,Rabat,wiki-1322|wiki-1314|wiki-5392|wiki-7667|wiki-2928,0,0,0.0,1.0,0.0
laptop,exp1_baseline,gemma-2-2b-it,hotpot-99,hotpotqa,0,2244.09,2458.535,29.15,2214.94,36.8978,5,12261.7,1783116282.8903296,1783116285.3489141,75.186,6.0245,Yes.,wiki-1326|wiki-1330|wiki-1325|wiki-1333|wiki-1332,0,0,0.0,0.0,0.0
