device,config,model,query_id,dataset,warmup,ttft_ms,e2e_ms,t_retrieval_ms,t_prefill_ms,t_decode_ms,n_tokens,peak_rss_mb,t_query_start,t_query_end,energy_gross_j,energy_idle_subtracted_j,answer_text,retrieved_ids,is_mock,em,f1,faithfulness,accuracy_harmonic
laptop,C2,gemma-2-2b-it,hotpot-89,hotpotqa,0,2586.529,3088.206,6.888,2579.641,51.0918,9,9046.1,1783119201.3911047,1783119204.4794755,100.3134,13.4356,Cinematographer and film director.,wiki-1200|wiki-1203|wiki-11880|wiki-4720|wiki-1206,0,0,0.4,1.0,0.5714
laptop,C2,gemma-2-2b-it,hotpot-90,hotpotqa,0,1971.99,2256.599,7.661,1964.329,49.743,5,9041.4,1783119204.8405304,1783119207.0972672,73.3011,9.8177,The Conversation,wiki-1209|wiki-5772|wiki-1207|wiki-3623|wiki-2608,0,1,1.0,1.0,1.0
laptop,C2,gemma-2-2b-it,hotpot-91,hotpotqa,0,2113.825,2367.395,7.012,2106.813,44.2086,5,9041.9,1783119207.3694582,1783119209.7370017,76.9002,10.2998,John Waters,wiki-1225|wiki-1218|wiki-1223|wiki-11410|wiki-1227,0,1,1.0,1.0,1.0
laptop,C2,gemma-2-2b-it,hotpot-92,hotpotqa,0,2224.579,2759.031,8.113,2216.466,45.162,11,9045.2,1783119210.034599,1783119212.7937787,89.6209,12.0035,"Flamingo Hotel in Las Vegas, Nevada.",wiki-1231|wiki-10776|wiki-1236|wiki-11896|wiki-1234,0,0,0.5455,1.0,0.7059
laptop,C2,gemma-2-2b-it,hotpot-93,hotpotqa,0,2133.775,2352.641,22.278,2111.497,39.142,5,9044.4,1783119213.1083086,1783119215.4611092,76.4213,10.2356,No.,wiki-1246|wiki-1249|wiki-1240|wiki-1239|wiki-7699,0,1,1.0,0.0,0.0
laptop,C2,gemma-2-2b-it,hotpot-94,hotpotqa,0,2141.635,2452.134,10.198,2131.437,45.4765,6,9042.5,1783119215.7600436,1783119218.212329,79.6527,10.6684,March and April,wiki-1251|wiki-1257|wiki-1256|wiki-1255|wiki-1254,0,1,1.0,1.0,1.0
laptop,C2,gemma-2-2b-it,hotpot-95,hotpotqa,0,1900.155,2149.054,10.175,1889.98,42.5106,5,9032.8,1783119218.526596,1783119220.6758049,69.8085,9.3499,Fairfax County,wiki-1264|wiki-1266|wiki-1265|wiki-1268|wiki-1269,0,1,1.0,1.0,1.0
laptop,C2,gemma-2-2b-it,hotpot-96,hotpotqa,0,1800.275,2034.297,11.691,1788.584,39.4532,5,9027.5,1783119220.9561875,1783119222.9906306,66.0807,8.8506,Consumer foods,wiki-1283|wiki-2610|wiki-6483|wiki-9875|wiki-4807,0,0,0.0,1.0,0.0
laptop,C2,gemma-2-2b-it,hotpot-97,hotpotqa,0,2047.394,2412.246,7.61,2039.784,47.1856,7,9029.3,1783119223.2851264,1783119225.69753,78.3573,10.4949,Lev Yilmaz,wiki-1311|wiki-1308|wiki-17|wiki-2772|wiki-9772,0,0,0.5,0.5,0.5
laptop,C2,gemma-2-2b-it,hotpot-98,hotpotqa,0,2063.826,2302.207,8.03,2055.796,51.1748,4,9029.0,1783119225.9789267,1783119228.2812955,75.5536,10.7866,Rabat,wiki-1322|wiki-1314|wiki-5392|wiki-7667|wiki-2928,0,0,0.0,1.0,0.0
laptop,C2,gemma-2-2b-it,hotpot-99,hotpotqa,0,2348.864,2588.963,23.269,2325.595,43.8164,5,9039.5,1783119228.60856,1783119231.1976924,85.299,12.4651,No.,wiki-1326|wiki-1330|wiki-1325|wiki-1333|wiki-1332,0,1,1.0,0.0,0.0
